Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
xWC2qHqU,05/05/2024,10:00,ENGLAND - PREMIER LEAGUE,Brighton,Aston Villa,2.75,3.6,2.4,1.5,2.63,1.4,2.75
hrmC3KUo,05/05/2024,10:00,ENGLAND - PREMIER LEAGUE,Chelsea,West Ham,1.6,4.5,4.75,1.36,3.2,1.44,2.63
YieK1bab,05/05/2024,12:30,ENGLAND - PREMIER LEAGUE,Liverpool,Tottenham,1.44,5.75,5.5,1.25,4.0,1.4,2.75
4tDsfTsL,05/05/2024,10:30,GERMANY - BUNDESLIGA,Union Berlin,Bochum,1.95,3.4,4.2,2.1,1.73,1.95,1.8
2RVpgmcR,05/05/2024,12:30,GERMANY - BUNDESLIGA,Eintracht Frankfurt,Bayer Leverkusen,3.25,3.6,2.15,1.67,2.2,1.57,2.25
2kEXqqKD,05/05/2024,14:30,GERMANY - BUNDESLIGA,Heidenheim,Mainz,2.9,3.5,2.38,1.73,2.1,1.57,2.25
fsjku8tP,05/05/2024,07:30,ITALY - SERIE A,Cagliari,Lecce,2.15,3.2,3.6,2.2,1.67,1.95,1.8
bFGVm0pP,05/05/2024,10:00,ITALY - SERIE A,Empoli,Frosinone,2.38,3.3,3.0,1.97,1.93,1.7,2.05
xMVkMmip,05/05/2024,10:00,ITALY - SERIE A,Verona,Fiorentina,3.1,3.2,2.38,2.1,1.73,1.91,1.91
0O2cqKht,05/05/2024,13:00,ITALY - SERIE A,AC Milan,Genoa,1.5,4.5,6.5,1.73,2.1,1.91,1.91
8l65sbNh,05/05/2024,15:45,ITALY - SERIE A,AS Roma,Juventus,2.75,3.1,2.75,2.38,1.57,2.0,1.75
2mkdkst9,05/05/2024,07:15,NETHERLANDS - EREDIVISIE,Heracles,Waalwijk,2.25,3.75,3.0,1.5,2.5,1.44,2.63
ADh4mLAL,05/05/2024,07:15,NETHERLANDS - EREDIVISIE,PSV,Sparta Rotterdam,1.13,9.5,19.0,1.29,3.6,2.0,1.75
OdjhjNQ2,05/05/2024,09:30,NETHERLANDS - EREDIVISIE,FC Volendam,Ajax,8.0,5.5,1.33,1.29,3.6,1.5,2.5
WMg0l1eF,05/05/2024,09:30,NETHERLANDS - EREDIVISIE,Utrecht,Vitesse,1.33,5.5,8.0,1.44,2.7,1.75,2.0
hxr9nuQR,05/05/2024,11:45,NETHERLANDS - EREDIVISIE,AZ Alkmaar,Twente,2.2,3.5,3.2,1.8,2.05,1.62,2.2
8l85SJYe,05/05/2024,15:00,NETHERLANDS - EREDIVISIE,Feyenoord,Zwolle,1.1,10.0,19.0,1.33,3.4,2.25,1.57
thsCaGFL,05/05/2024,09:00,SPAIN - LALIGA,Osasuna,Betis,3.25,3.25,2.3,2.2,1.67,1.95,1.8
UsLLvFwd,05/05/2024,11:15,SPAIN - LALIGA,Celta Vigo,Villarreal,2.3,3.6,2.88,1.67,2.2,1.53,2.38
YkMjhY7e,05/05/2024,13:30,SPAIN - LALIGA,Valencia,Alaves,2.05,3.1,4.0,2.63,1.5,2.2,1.62
roPPwZh2,05/05/2024,16:00,SPAIN - LALIGA,Rayo Vallecano,Almeria,1.57,4.0,5.5,1.83,2.07,1.8,1.95
CzYsffwq,05/05/2024,16:00,SPAIN - LALIGA,Sevilla,Granada CF,1.67,4.0,5.0,1.87,2.03,1.8,1.95
Eoa57FJA,05/05/2024,06:00,ANDORRA - PRIMERA DIVISIÓ,Ordino,Atletic America,1.36,4.55,6.4,1.55,2.15,1.79,1.98
hxb96ZYG,05/05/2024,08:30,ANDORRA - PRIMERA DIVISIÓ,Penya,Esperanca,1.31,4.85,7.2,1.47,2.42,1.86,1.9
nacD5glN,05/05/2024,13:30,ANDORRA - PRIMERA DIVISIÓ,Inter Escaldes,Carroi,1.11,7.1,14.5,1.3,3.21,2.17,1.66
joNeCTIb,05/05/2024,15:30,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Estudiantes L.P.,Velez Sarsfield,2.4,3.2,3.1,2.4,1.53,2.0,1.73
hEgPzEC2,05/05/2024,15:30,ARGENTINA - PRIMERA NACIONAL,Chacarita Juniors,Tristan Suarez,1.67,3.4,6.0,2.35,1.57,2.25,1.57
zceyU2em,05/05/2024,16:00,ARGENTINA - PRIMERA NACIONAL,Gimnasia y Tiro,Nueva Chicago,2.15,2.88,4.2,3.1,1.36,2.5,1.5
Uu8UEWkq,05/05/2024,17:00,ARGENTINA - PRIMERA NACIONAL,Ferro,Gimnasia Jujuy,1.91,3.3,4.2,2.25,1.62,1.91,1.8
zyK0HPBs,05/05/2024,21:00,ARGENTINA - PRIMERA NACIONAL,Quilmes,Alvarado,1.73,3.5,5.0,2.35,1.57,2.2,1.62
ImgmIOsG,05/05/2024,11:00,ARGENTINA - TORNEO FEDERAL,9 de Julio Rafaela,El Linqueno,2.8,2.8,2.67,2.45,1.42,2.02,1.62
pncUibgU,05/05/2024,11:00,ARGENTINA - TORNEO FEDERAL,Kimberley,Sol de Mayo,2.27,2.92,3.25,2.32,1.47,1.98,1.65
WrgQhvvO,05/05/2024,15:30,ARGENTINA - TORNEO FEDERAL,Olimpo Bahia Blanca,Germinal,2.05,3.25,3.45,2.2,1.53,1.98,1.65
W8OLetf5,05/05/2024,15:30,ARGENTINA - TORNEO FEDERAL,Sansinena,Circulo Deportivo,2.57,3.2,2.57,1.93,1.7,1.75,1.85
xMgMgKOH,05/05/2024,16:00,ARGENTINA - TORNEO FEDERAL,Cipolletti,Villa Mitre,2.45,2.82,3.05,2.45,1.42,2.02,1.62
ARsS9oX5,05/05/2024,16:00,ARGENTINA - TORNEO FEDERAL,Huracan Las Heras,Ciudad Bolivar,2.82,3.05,2.45,2.32,1.47,2.02,1.62
dvhiHrcM,05/05/2024,18:00,ARGENTINA - TORNEO FEDERAL,Sportivo Las Parejas,Gimnasia E.R.,2.15,2.92,3.55,2.45,1.42,2.07,1.6
v3sdG2CS,05/05/2024,19:00,ARGENTINA - TORNEO FEDERAL,Defensores Belgrano VR,Independiente Chivilcoy,2.15,2.92,3.55,2.45,1.42,2.07,1.6
bL9x0KyS,05/05/2024,13:00,ASIA - AFC CUP,Al Ahed (Leb),Central Coast Mariners (Aus),3.25,3.2,2.22,2.32,1.6,2.0,1.72
jkco0TIO,05/05/2024,04:00,AUSTRALIA - A-LEAGUE,Melbourne Victory,Melbourne City,2.45,3.6,2.7,1.57,2.38,1.53,2.38
lSNqrrtT,05/05/2024,02:00,AUSTRALIA - NPL ACT,Canberra Croatia,O'Connor Knights,2.62,3.95,2.18,1.39,2.55,1.39,2.57
2BLXppdA,05/05/2024,02:00,AUSTRALIA - NPL ACT,Gungahlin,Yoogali,1.06,10.25,21.0,1.3,3.2,1.88,1.72
GWQDAmaF,05/05/2024,01:30,AUSTRALIA - NPL NORTHERN NSW,Weston Workers,Lake Macquarie,1.1,9.5,15.0,1.14,5.0,1.65,2.0
42xJkMbI,05/05/2024,02:00,AUSTRALIA - NPL NSW,Sydney Utd,WS Wanderers U23,2.9,3.95,2.05,1.29,2.95,1.29,2.95
tSanYgTp,05/05/2024,02:00,AUSTRALIA - NPL NSW,Wollongong Wolves,Central Coast Mariners U23,1.4,4.85,5.8,1.27,3.1,1.42,2.47
Sdobfppm,05/05/2024,04:30,AUSTRALIA - NPL NSW,Sydney FC U23,APIA Leichhardt,6.3,4.9,1.38,1.26,3.2,1.4,2.52
