Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
hMwfbhsh,01/06/2024,16:00,EUROPE - CHAMPIONS LEAGUE,Dortmund,Real Madrid,5.0,4.33,1.62,1.73,2.1,1.75,2.0
OA57fqgM,01/06/2024,18:00,ARGENTINA - LIGA PROFESIONAL,Racing Club,Dep. Riestra,1.33,4.75,11.0,1.85,2.0,2.2,1.62
fgdwkNGq,01/06/2024,20:15,ARGENTINA - LIGA PROFESIONAL,Belgrano,Argentinos Jrs,2.75,3.1,2.75,2.3,1.6,1.95,1.8
4pXwcHcN,01/06/2024,20:15,ARGENTINA - LIGA PROFESIONAL,Velez Sarsfield,Atl. Tucuman,1.85,3.5,4.33,2.4,1.53,2.2,1.62
MNnIPHvr,01/06/2024,14:05,ARGENTINA - PRIMERA NACIONAL,Nueva Chicago,Temperley,2.25,3.1,3.5,3.1,1.36,2.5,1.5
fee7U6Q9,01/06/2024,15:30,ARGENTINA - PRIMERA NACIONAL,Chacarita Juniors,Club A. Guemes,1.85,3.1,5.0,2.88,1.4,2.5,1.5
voIvCbAr,01/06/2024,19:10,ARGENTINA - PRIMERA NACIONAL,Talleres (R.E),Deportivo Maipu,2.3,3.1,3.3,2.88,1.4,2.38,1.53
zDBmAxue,01/06/2024,21:10,ARGENTINA - PRIMERA NACIONAL,Almirante Brown,Deportivo Madryn,2.9,3.2,2.45,2.88,1.4,2.38,1.53
p80SSawo,01/06/2024,15:00,ARGENTINA - TORNEO FEDERAL,Deportivo Camioneros,Juventud U.U.,2.67,2.8,2.8,2.57,1.39,2.1,1.57
lCmuywle,01/06/2024,15:30,ARGENTINA - TORNEO FEDERAL,Gimnasia E.R.,Independiente Chivilcoy,3.8,3.15,1.98,2.4,1.44,2.15,1.55
hALmzroB,01/06/2024,15:30,ARGENTINA - TORNEO FEDERAL,Sportivo Estudiantes,Ferro Gen. Pico,2.35,2.95,3.05,2.45,1.42,2.07,1.6
2cbhGHUI,01/06/2024,16:00,ARGENTINA - TORNEO FEDERAL,Union Sunchales,Central Norte,4.3,3.3,1.82,2.32,1.47,2.15,1.55
MwymoNNi,01/06/2024,21:00,ARUBA - DIVISION DI HONOR,Deportivo Nacional,Estrella,1.4,4.25,6.1,1.29,3.3,1.44,2.7
UaKmCMf9,01/06/2024,02:00,AUSTRALIA - NPL ACT,O'Connor Knights,Monaro Panthers,1.78,3.75,3.8,1.52,2.22,1.5,2.25
MZKqD2u3,01/06/2024,02:00,AUSTRALIA - NPL ACT,Tigers FC,Tuggeranong Utd,1.57,4.55,4.3,1.25,3.2,1.32,2.82
2Pfd2pOh,01/06/2024,01:30,AUSTRALIA - NPL NORTHERN NSW,Lambton J.,Edgeworth E.,1.45,4.75,4.5,1.44,2.63,1.57,2.12
Akf014wa,01/06/2024,03:00,AUSTRALIA - NPL NORTHERN NSW,Lake Macquarie,Charlestown Azzurri,17.0,10.0,1.1,1.22,4.0,2.02,1.62
ltg40Oh5,01/06/2024,04:00,AUSTRALIA - NPL NORTHERN NSW,Valentine,Adamstown Rosebud,1.17,7.0,11.0,1.29,3.5,1.6,2.07
OYeh3Q8n,01/06/2024,04:30,AUSTRALIA - NPL NORTHERN NSW,Maitland,New Lambton,1.4,4.5,5.5,1.36,3.0,1.5,2.25
pfZsBTQe,01/06/2024,02:00,AUSTRALIA - NPL NSW,WS Wanderers U23,Hills Brumbies,1.26,5.9,7.7,1.25,3.2,1.52,2.2
Wng7HVmS,01/06/2024,04:00,AUSTRALIA - NPL NSW,Central Coast Mariners U23,APIA Leichhardt,9.25,6.4,1.21,1.23,3.35,1.57,2.1
lSuZCkdq,01/06/2024,04:30,AUSTRALIA - NPL NSW,NWS Spirit,Sutherland Sharks,2.05,3.55,3.15,1.6,2.05,1.53,2.18
SIvwC9Bk,01/06/2024,06:00,AUSTRALIA - NPL NSW,Marconi Stallions,Rockdale Ilinden,2.65,3.7,2.27,1.47,2.35,1.42,2.45
OpYoAmt2,01/06/2024,06:15,AUSTRALIA - NPL NSW,St. George City,Sydney Olympic,2.37,3.5,2.62,1.47,2.32,1.42,2.47
YcO8PW3b,01/06/2024,04:00,AUSTRALIA - NPL QUEENSLAND,Gold Coast Knights,Gold Coast Utd,1.42,4.75,5.7,1.39,2.57,1.55,2.15
tORGNAYA,01/06/2024,04:30,AUSTRALIA - NPL QUEENSLAND,Peninsula,Wynnum Wolves,1.29,5.6,7.5,1.31,2.9,1.57,2.1
OnHLMUmH,01/06/2024,06:00,AUSTRALIA - NPL QUEENSLAND,Rochedale,Queensland Lions,8.25,5.6,1.27,1.31,2.9,1.6,2.07
hf5jPfaD,01/06/2024,02:30,AUSTRALIA - NPL SOUTH AUSTRALIA,Adelaide Croatia Raiders,NE Metrostars,4.75,4.5,1.52,1.36,2.67,1.45,2.37
faqZmvxE,01/06/2024,02:30,AUSTRALIA - NPL SOUTH AUSTRALIA,Campbelltown City,Croydon,1.8,4.1,3.45,1.42,2.45,1.45,2.4
6yC2WB6t,01/06/2024,02:30,AUSTRALIA - NPL SOUTH AUSTRALIA,Modbury Jets,Adelaide United U23,1.9,4.05,3.15,1.37,2.65,1.38,2.6
0bB6VVLn,01/06/2024,04:30,AUSTRALIA - NPL SOUTH AUSTRALIA,Adelaide City,Para,1.5,4.5,5.0,1.45,2.37,1.57,2.1
vkAAUkyg,01/06/2024,04:30,AUSTRALIA - NPL SOUTH AUSTRALIA,FK Beograd,Adelaide Olympic,1.98,4.0,3.0,1.39,2.57,1.39,2.55
E36nQzp7,01/06/2024,06:45,AUSTRALIA - NPL SOUTH AUSTRALIA,Adelaide Comets,South Adelaide,1.26,5.7,8.25,1.32,2.82,1.65,1.98
dx1lovqI,01/06/2024,01:30,AUSTRALIA - NPL TASMANIA,Clarence Zebras,South Hobart,7.3,6.1,1.27,1.29,3.0,1.42,2.47
lYOHTBDp,01/06/2024,03:30,AUSTRALIA - NPL TASMANIA,Riverside Olympic,Kingborough Lions,11.25,7.3,1.16,1.17,4.2,1.6,2.05
SONLSVSj,01/06/2024,03:45,AUSTRALIA - NPL TASMANIA,Launceston,Glenorchy Knights,11.5,7.1,1.16,1.21,3.74,1.7,1.93
prNcXlsb,01/06/2024,02:00,AUSTRALIA - NPL VICTORIA,Avondale FC,Melbourne Knights,1.5,4.45,5.0,1.44,2.4,1.55,2.15
IXEAUnRG,01/06/2024,02:00,AUSTRALIA - NPL VICTORIA,Manningham United Blues,Green Gully,3.95,4.25,1.65,1.35,2.72,1.39,2.57
vsG6VSBA,01/06/2024,02:15,AUSTRALIA - NPL VICTORIA,Moreland City,Port Melbourne Sharks,4.05,4.15,1.65,1.4,2.5,1.45,2.4
dIQ1W8d4,01/06/2024,04:00,AUSTRALIA - NPL VICTORIA,Dandenong City,St Albans,1.57,4.3,4.5,1.44,2.42,1.5,2.25
n7JET6tN,01/06/2024,05:15,AUSTRALIA - NPL VICTORIA,Altona Magic,Oakleigh Cannons,6.3,5.1,1.36,1.34,2.77,1.55,2.15
QcIISQeT,01/06/2024,06:00,AUSTRALIA - NPL VICTORIA,Hume City,South Melbourne,3.5,3.65,1.88,1.6,2.07,1.55,2.15
lCPCIKqK,01/06/2024,04:00,AUSTRALIA - NPL WESTERN AUSTRALIA,Armadale,Stirling Macedonia,1.88,3.95,3.1,1.5,2.27,1.44,2.4
0j5mCIMm,01/06/2024,04:00,AUSTRALIA - NPL WESTERN AUSTRALIA,Bayswater,Floreat Athena,1.93,3.8,3.17,1.4,2.5,1.4,2.52
vs4iBxxf,01/06/2024,04:00,AUSTRALIA - NPL WESTERN AUSTRALIA,Inglewood Utd,Fremantle City,6.3,5.2,1.35,1.32,2.85,1.53,2.2
IRFrDb7s,01/06/2024,04:00,AUSTRALIA - NPL WESTERN AUSTRALIA,Olympic Kingsway,Balcatta,1.25,5.9,7.1,1.38,2.57,1.5,2.25
rZOGHvaQ,01/06/2024,04:00,AUSTRALIA - NPL WESTERN AUSTRALIA,Perth Glory U23,Western Knights,2.9,3.85,2.07,1.39,2.55,1.38,2.6
ALQ8J0UD,01/06/2024,07:00,AUSTRALIA - NPL WESTERN AUSTRALIA,Perth SC,Perth RedStar,1.85,3.9,3.2,1.47,2.35,1.42,2.45
bRjc4Qjl,01/06/2024,02:00,AUSTRALIA - CAPITAL PREMIER LEAGUE,Canberra Juventus,Canberra White Eagles,2.6,3.9,2.12,1.21,3.74,1.23,3.97
OKvdK7Ra,01/06/2024,02:00,AUSTRALIA - NSW LEAGUE ONE,Bulls Academy,Dulwich Hill,1.3,5.4,6.6,1.24,3.48,1.51,2.48
dSBMzTBt,01/06/2024,04:00,AUSTRALIA - NSW LEAGUE ONE,Canterbury Bankstown,Hakoah Sydney,2.55,3.55,2.3,1.35,2.84,1.33,3.19
pzT4IodC,01/06/2024,05:30,AUSTRALIA - NSW LEAGUE ONE,Northern Tigers,Bankstown City Lions,2.95,3.75,1.98,1.56,2.31,1.48,2.57
UuAUY6tg,01/06/2024,06:00,AUSTRALIA - NSW LEAGUE ONE,Bonnyrigg White Eagles,Rydalmere Lions,1.98,3.6,3.1,1.44,2.51,1.42,2.77
Q73wXpB5,01/06/2024,06:00,AUSTRALIA - NSW LEAGUE ONE,Inter Lions,UNSW,2.2,3.55,2.67,1.36,2.79,1.35,3.08
I1tCGPQO,01/06/2024,06:00,AUSTRALIA - NSW LEAGUE ONE,Mt Druitt Town,SD Raiders,3.1,4.1,1.85,1.3,3.4,1.38,2.94
0lv2ucVO,01/06/2024,05:00,AUSTRALIA - QUEENSLAND PREMIER LEAGUE,Brisbane Strikers,Capalaba,1.34,5.7,5.9,1.14,4.75,1.34,2.77
CS7Kcvog,01/06/2024,05:00,AUSTRALIA - QUEENSLAND PREMIER LEAGUE,Eastern Suburbs,Southside Eagles,1.33,5.5,6.3,1.21,3.74,1.42,2.47
G0EBa0Gt,01/06/2024,05:00,AUSTRALIA - QUEENSLAND PREMIER LEAGUE,Ipswich,SWQ Thunder,5.86,5.05,1.37,1.25,3.42,1.4,2.85
AyVkLUat,01/06/2024,00:30,AUSTRALIA - SA STATE LEAGUE,West Adelaide,Salisbury Utd.,2.35,3.9,2.47,1.38,2.57,1.37,2.65
QVmQ49Fa,01/06/2024,02:30,AUSTRALIA - SA STATE LEAGUE,Adelaide Cobras,Fulham Utd.,2.27,3.6,2.7,1.44,2.42,1.39,2.57
fPft1REO,01/06/2024,02:30,AUSTRALIA - SA STATE LEAGUE,Blue Eagles,Sturt Lions,1.52,4.55,4.7,1.36,2.67,1.47,2.35
bc1X2mpC,01/06/2024,02:30,AUSTRALIA - SA STATE LEAGUE,Cumberland Utd.,Playford Patriots,2.95,4.0,1.98,1.4,2.52,1.4,2.52
4GaH6Vpm,01/06/2024,02:30,AUSTRALIA - SA STATE LEAGUE,Western Strikers,Adelaide Vipers,1.98,4.0,3.0,1.39,2.57,1.39,2.57
C45g54np,01/06/2024,02:00,AUSTRALIA - VICTORIA PREMIER LEAGUE,Eastern Lions,Bulleen,2.15,3.7,2.8,1.45,2.4,1.4,2.5
K6QECnfA,01/06/2024,02:00,AUSTRALIA - VICTORIA PREMIER LEAGUE,Melbourne City U21,Werribee City,1.7,4.2,3.85,1.39,2.55,1.44,2.4
hKOMAQOM,01/06/2024,02:00,AUSTRALIA - VICTORIA PREMIER LEAGUE,North Geelong,Langwarrin,2.95,4.0,2.0,1.4,2.55,1.4,2.52
84jmMQnB,01/06/2024,04:00,AUSTRALIA - WA STATE LEAGUE,Cockburn City,Nedlands,3.55,4.0,1.72,1.5,2.5,1.4,2.75
pppREruo,01/06/2024,04:00,AUSTRALIA - WA STATE LEAGUE,Joondalup Utd.,Subiaco,3.8,4.1,1.65,1.44,2.63,1.4,2.75
lEbeK4HN,01/06/2024,04:00,AUSTRALIA - WA STATE LEAGUE,Mandurah City,Gwelup Croatia,1.78,3.75,3.55,1.53,2.18,1.53,2.42
0hSDxnXi,01/06/2024,04:00,AUSTRALIA - WA STATE LEAGUE,Rockingham City,Kingsley Westside,2.05,3.7,2.87,1.55,2.15,1.42,2.77
0vmuOnIb,01/06/2024,04:00,AUSTRALIA - WA STATE LEAGUE,Sorrento,Murdoch Melville,1.57,4.05,4.35,1.3,3.4,1.33,3.0
8IVLzQ14,01/06/2024,06:00,AUSTRALIA - WA STATE LEAGUE,Dianella White Eagle,Gosnells City,1.12,7.3,13.0,1.25,3.75,1.75,1.95
8KMux0JG,01/06/2024,10:00,BELARUS - VYSSHAYA LIGA,Naftan,Isloch,3.42,3.55,2.1,1.89,1.92,1.73,2.06
Y1USv2Zc,01/06/2024,12:00,BELARUS - VYSSHAYA LIGA,Arsenal Dzyarzhynsk,Din. Minsk,6.1,4.1,1.55,1.97,1.84,2.04,1.74
0lWKtO4o,01/06/2024,14:00,BELARUS - VYSSHAYA LIGA,Neman,Dynamo Brest,1.94,3.64,3.82,1.92,1.89,1.78,1.99
