Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
rciTXRsj,30/04/2024,09:00,CHINA - SUPER LEAGUE,Meizhou Hakka,Qingdao West Coast,2.2,3.3,3.5,2.2,1.65,1.95,1.8
lzhPY7Sq,30/04/2024,09:00,CHINA - SUPER LEAGUE,Zhejiang Professional,Henan Songshan Longmen,1.8,3.6,4.5,1.65,2.2,1.62,2.2
EwZSBtg1,30/04/2024,23:00,COSTA RICA - PRIMERA DIVISION,Herediano,Alajuelense,2.55,3.3,2.6,1.8,2.0,1.62,2.2
IRmuSMDf,30/04/2024,21:00,ECUADOR - LIGA PRO,Libertad,LDU Quito,5.0,3.8,1.6,1.85,1.95,1.83,1.83
dpLdP7Lb,30/04/2024,16:00,ENGLAND - CHAMPIONSHIP,Coventry,Ipswich,4.0,4.0,1.75,1.53,2.5,1.5,2.5
vcnK4lfm,30/04/2024,14:00,FAROE ISLANDS - PREMIER LEAGUE,Streymur,Klaksvik,8.25,5.1,1.26,1.53,2.2,2.01,1.76
hjq1Ho2H,30/04/2024,05:00,INDONESIA - LIGA 1,Dewa United,Borneo,1.88,3.7,3.45,1.5,2.25,1.47,2.32
21jlKmIb,30/04/2024,05:00,INDONESIA - LIGA 1,FC Bhayangkara,Persis Solo,1.91,4.0,3.15,1.35,2.7,1.36,2.7
ARgdIRnB,30/04/2024,05:00,INDONESIA - LIGA 1,Madura United,Arema FC,1.65,4.15,4.15,1.42,2.47,1.45,2.37
4SBUaJWq,30/04/2024,05:00,INDONESIA - LIGA 1,Persija Jakarta,PSIS Semarang,3.05,3.7,2.05,1.62,2.02,1.57,2.12
tn2uM9mn,30/04/2024,05:00,INDONESIA - LIGA 1,Persita,Bali United,1.6,4.25,4.35,1.39,2.57,1.45,2.37
xtAxbc1d,30/04/2024,05:00,INDONESIA - LIGA 1,PSM Makassar,RANS Nusantara,2.07,3.75,2.92,1.57,2.12,1.52,2.2
bkBYbwnj,30/04/2024,05:00,INDONESIA - LIGA 1,PSS Sleman,Persib Bandung,2.07,3.55,3.05,1.47,2.32,1.42,2.45
Kv89M5jR,30/04/2024,11:50,IRAN - PERSIAN GULF PRO LEAGUE,Shams Azar Qazvin,Paykan,2.15,2.95,3.5,2.47,1.42,2.12,1.57
0lfWACC6,30/04/2024,12:00,IRAQ - STARS LEAGUE,Naft Missan,Al-Qassim,1.88,3.2,3.75,2.12,1.57,1.95,1.81
SzdOCYsf,30/04/2024,14:15,IRAQ - STARS LEAGUE,Al Shorta,Al Quwa Al Jawiya,2.27,3.0,3.0,2.2,1.53,1.94,1.82
UV2xy9Hl,30/04/2024,13:00,ISRAEL - STATE CUP,Nof Hagalil,Maccabi Petah Tikva,4.6,3.85,1.62,1.65,1.98,1.7,1.93
fDd95MyG,30/04/2024,00:06,MEXICO - LIGA MX WOMEN,Club America W,Pachuca W,1.45,4.6,4.9,1.72,2.18,1.72,2.05
2w0H306S,30/04/2024,00:10,MEXICO - LIGA MX WOMEN,Juarez W,Monterrey W,3.35,3.55,1.9,1.53,2.18,1.45,2.55
MJhhuO5T,30/04/2024,22:15,NORTH & CENTRAL AMERICA - CONCACAF CHAMPIONS CUP,Pachuca,Club America,3.0,3.4,2.2,1.73,2.08,1.62,2.2
8jmEbiMa,30/04/2024,15:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Institute,Ballymena,3.1,3.6,2.1,1.57,2.27,1.5,2.42
nBq2HGCA,30/04/2024,10:00,NORWAY - NASJONAL U19 CL,Viking U19,Brann U19,2.2,3.65,2.62,1.28,3.31,1.25,3.55
xEJHhFXd,30/04/2024,15:45,PORTUGAL - LIGA PORTUGAL 2,Pacos Ferreira,AVS,2.7,3.25,2.3,1.98,1.88,1.8,1.91
r3doHixQ,30/04/2024,09:00,RUSSIA - FNL,Rodina Moscow,Tyumen,1.69,3.68,4.98,2.08,1.73,1.99,1.78
nFk1eg3A,30/04/2024,12:55,SAUDI ARABIA - DIVISION 1,Al Qadisiya,Al-Qaisumah,1.3,4.8,8.75,1.7,1.93,2.15,1.55
0Ig5fDIG,30/04/2024,13:15,SAUDI ARABIA - DIVISION 1,Al Kholood,Al Taraji,1.18,6.4,11.75,1.37,2.62,1.98,1.65
fug9gXXM,30/04/2024,14:50,SAUDI ARABIA - DIVISION 1,Al Bukayriyah,Al Jabalain,2.6,3.15,2.6,2.25,1.5,1.98,1.65
Y5bjlTEt,30/04/2024,15:00,SAUDI ARABIA - KING CUP,Al Ittihad,Al Hilal,6.9,4.65,1.4,1.53,2.45,1.7,2.05
4O1ZwhVf,30/04/2024,13:30,SIERRA LEONE - PREMIER LEAGUE,Mighty Blackpool,Kahunla,2.25,2.87,3.2,2.54,1.43,2.12,1.69
UPyb23KR,30/04/2024,14:30,SOUTH AFRICA - PREMIER LEAGUE,Cape Town Spurs,Polokwane,3.2,2.9,2.37,2.42,1.5,2.0,1.72
QeNTdsrk,30/04/2024,14:30,SOUTH AFRICA - PREMIER LEAGUE,Richards Bay,AmaZulu,2.4,2.82,3.25,2.72,1.4,2.2,1.6
lC7gl8yj,30/04/2024,10:00,SOUTH AFRICA - MOTSEPE FOUNDATION CHAMPIONSHIP,Orbit College,Hungry Lions,2.12,3.1,3.15,2.22,1.52,2.0,1.77
lYC8GU5N,30/04/2024,07:30,SOUTH KOREA - K LEAGUE 1,Daejeon,Gimcheon Sangmu,3.0,3.25,2.38,2.1,1.7,1.83,1.83
reCCFlLT,30/04/2024,07:30,SOUTH KOREA - K LEAGUE 1,Suwon FC,Seoul,3.0,3.4,2.25,1.95,1.9,1.73,2.0
vwGvDQIH,30/04/2024,14:00,SWEDEN - SUPERETTAN,Skovde AIK,Oddevold,3.0,3.2,2.15,2.05,1.8,1.8,1.95
GEqSH9U6,30/04/2024,12:00,TANZANIA - LIGI KUU BARA,Namungo,Simba,3.9,3.25,1.83,2.12,1.57,1.98,1.79
YmFhIZLa,30/04/2024,12:20,UNITED ARAB EMIRATES - PRESIDENTS CUP,Al Wasl,Ittihad Kalba,1.47,4.55,5.2,1.35,2.7,1.47,2.32
8EPVWq8q,30/04/2024,20:30,USA - MLS,Philadelphia Union,Seattle Sounders,2.1,3.4,3.5,2.2,1.65,1.95,1.8
dKBXnB9U,30/04/2024,17:00,VENEZUELA - LIGA FUTVE,Inter de Barinas,La Guaira,2.25,3.0,3.2,2.2,1.53,1.9,1.72
Kjd5mDdk,30/04/2024,14:30,WALES - CYMRU NORTH,Caersws FC,Llanidloes,1.14,7.4,10.75,1.2,4.0,1.56,2.36
