Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
UBjWdVpR,27/05/2024,15:30,GERMANY - BUNDESLIGA,Dusseldorf,Bochum,2.2,3.4,3.3,1.75,2.05,1.62,2.2
M720qbTN,27/05/2024,19:00,ARGENTINA - LIGA PROFESIONAL,Union de Santa Fe,Barracas Central,2.1,3.1,3.9,2.5,1.5,2.1,1.67
jNQN0abb,27/05/2024,21:00,ARGENTINA - LIGA PROFESIONAL,Atl. Tucuman,Platense,2.1,3.0,4.33,2.88,1.4,2.25,1.57
CCwHJkCi,27/05/2024,18:00,ARGENTINA - PRIMERA NACIONAL,Def. de Belgrano,Aldosivi,2.1,3.2,3.6,2.35,1.57,2.0,1.73
hSM4GJpU,27/05/2024,21:10,ARGENTINA - PRIMERA NACIONAL,Temperley,Gimnasia Mendoza,2.1,3.2,3.8,2.6,1.48,2.2,1.62
jTTwBZI5,27/05/2024,07:30,AUSTRALIA - VICTORIA PREMIER LEAGUE,Melbourne Victory U21,Preston Lions,2.15,3.7,2.85,1.5,2.27,1.44,2.4
8zq1ZDJt,27/05/2024,13:00,BAHRAIN - PREMIER LEAGUE,East Riffa,Al-Hidd,2.67,3.3,2.47,1.98,1.78,1.75,1.95
tls9Xilg,27/05/2024,13:00,BAHRAIN - PREMIER LEAGUE,Malkia,Al-Ittihad,1.98,3.25,3.7,2.07,1.7,1.87,1.83
ENScRr5b,27/05/2024,14:00,BELARUS - VYSSHAYA LIGA,Dnepr Mogilev,FC Gomel,3.38,3.38,2.17,2.15,1.71,1.88,1.88
69kU42hT,27/05/2024,19:00,BOLIVIA - DIVISION PROFESIONAL,GV San Jose,SA Bulo Bulo,1.73,3.5,4.0,1.73,2.08,1.6,2.05
2uy0atGj,27/05/2024,21:00,BOLIVIA - DIVISION PROFESIONAL,Royal Pari,Independiente,1.7,3.8,4.33,1.8,2.0,1.73,2.0
A5WOjRit,27/05/2024,19:00,BRAZIL - SERIE B,Coritiba,Operario,1.9,3.3,4.33,2.4,1.53,2.2,1.62
Ig25kHe6,27/05/2024,21:00,BRAZIL - SERIE B,Botafogo SP,Novorizontino,2.75,3.0,2.7,2.88,1.4,2.25,1.57
UBEGnFuP,27/05/2024,21:30,BRAZIL - SERIE B,Avai,Goias,2.7,3.1,2.7,2.25,1.62,1.91,1.8
CAY7oWFF,27/05/2024,14:00,BULGARIA - PARVA LIGA,Botev Plovdiv,Arda,4.1,3.9,1.8,1.67,2.15,1.62,2.2
Gruamho3,27/05/2024,14:00,BULGARIA - PARVA LIGA,Slavia Sofia,CSKA 1948 Sofia,3.9,3.6,1.85,1.88,1.98,1.73,2.0
f9vMMtf5,27/05/2024,21:00,ECUADOR - LIGA PRO,Libertad,Dep. Cuenca,2.6,3.1,2.63,2.1,1.7,1.83,1.83
21YrE9B2,27/05/2024,10:00,EGYPT - PREMIER LEAGUE,Pyramids,El Gouna,1.31,4.75,8.75,1.5,2.25,1.8,1.8
EyxmDTQ8,27/05/2024,13:00,EGYPT - PREMIER LEAGUE,Al Ittihad,Zamalek,3.75,3.1,2.0,1.93,1.7,1.75,1.85
IodkQjnI,27/05/2024,13:00,ESTONIA - MEISTRILIIGA,Tammeka,Narva,1.9,3.55,3.3,1.65,1.98,1.61,2.25
OI3NF5Gi,27/05/2024,12:00,FINLAND - VEIKKAUSLIIGA,Lahti,SJK,3.25,3.5,1.91,1.85,2.0,1.8,1.95
4UKKEPVc,27/05/2024,12:00,FINLAND - VEIKKAUSLIIGA,VPS,Inter Turku,1.83,3.7,3.7,1.67,2.15,1.62,2.2
Amef2uB6,27/05/2024,12:30,FINLAND - YKKOSLIIGA,KTP,KaPa,1.26,5.7,8.25,1.33,2.82,1.65,2.0
4Afb1aQC,27/05/2024,12:30,FINLAND - YKKOSLIIGA,PK-35,SalPa,2.12,3.5,3.0,1.88,1.82,1.72,1.9
EqpcHoIp,27/05/2024,13:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Kolkheti 1913,Dinamo Tbilisi,2.55,3.35,2.37,1.75,1.88,1.67,2.15
0x4MNmuH,27/05/2024,14:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Dinamo Batumi,Dila Gori,2.27,3.05,2.92,2.05,1.62,1.82,1.94
n5f8MaM3,27/05/2024,16:15,ICELAND - BESTA DEILD KARLA,Fylkir,Kopavogur,2.1,3.85,2.9,1.5,2.42,1.47,2.5
AwxR6LXg,27/05/2024,12:00,IRAQ - STARS LEAGUE,Zakho,Al Naft,2.25,2.82,3.25,2.2,1.53,1.93,1.83
WnwN71Im,27/05/2024,14:00,IRAQ - STARS LEAGUE,Al Quwa Al Jawiya,Al Zawraa,2.27,2.75,3.25,2.57,1.42,2.14,1.67
YVVjmDfl,27/05/2024,15:30,ITALY - PRIMAVERA 1,Inter U19,Sassuolo U19,1.62,3.65,4.55,1.53,2.2,1.59,2.29
xdrXiH8H,27/05/2024,11:50,KUWAIT - PREMIER LEAGUE,Al-Fahaheel,Al Salmiya,2.6,3.1,2.7,1.9,1.83,1.65,2.1
tUlOgwv5,27/05/2024,13:20,KUWAIT - PREMIER LEAGUE,Al Kuwait,Al Arabi,2.15,3.35,3.15,2.2,1.62,1.93,1.78
fXhShcgB,27/05/2024,14:50,KUWAIT - PREMIER LEAGUE,Al Naser,Al Qadisiya,3.1,3.3,2.2,1.72,2.05,1.57,2.27
pGGlkxXh,27/05/2024,23:00,MEXICO - LIGA MX WOMEN,Monterrey W,Club America W,2.45,3.35,2.47,1.53,2.18,1.45,2.55
x6XVcmxK,27/05/2024,14:00,MOROCCO - BOTOLA PRO,Maghreb Fez,Hassania Agadir,1.91,3.1,4.0,2.5,1.5,2.2,1.62
8lO1hRas,27/05/2024,16:00,MOROCCO - BOTOLA PRO,Union Touarga,Moghreb Tetouan,2.1,2.8,3.6,2.25,1.62,1.78,1.83
6qvyvjm1,27/05/2024,10:00,MOZAMBIQUE - MOCAMBOLA,Ferroviario Maputo,ENH Vilankulo,1.65,3.3,4.9,2.32,1.47,2.3,1.59
lMbIAJCg,27/05/2024,14:00,NORWAY - OBOS-LIGAEN,Aalesund,Asane,2.0,3.7,3.1,1.67,2.15,1.57,2.25
rLVegIsJ,27/05/2024,14:00,NORWAY - OBOS-LIGAEN,Bryne,Ranheim,1.9,3.7,3.5,1.65,2.2,1.57,2.25
dOJwI1KJ,27/05/2024,14:00,NORWAY - OBOS-LIGAEN,Mjondalen,Moss,2.35,3.5,2.7,1.7,2.1,1.57,2.25
zFIsHLZP,27/05/2024,14:00,NORWAY - OBOS-LIGAEN,Raufoss,Lyn,2.5,3.5,2.5,1.8,2.0,1.62,2.2
G80ACurs,27/05/2024,14:00,NORWAY - OBOS-LIGAEN,Sandnes,Kongsvinger,3.5,4.75,1.7,1.4,2.88,1.5,2.5
faaEBacm,27/05/2024,14:00,NORWAY - OBOS-LIGAEN,Stabaek,Egersund,1.95,3.8,3.2,1.5,2.5,1.44,2.63
EPPSCYnm,27/05/2024,20:30,PARAGUAY - PRIMERA DIVISION,General Caballero JLM,2 de Mayo,3.1,3.1,2.2,2.08,1.73,1.8,1.91
tlLYL0tP,27/05/2024,16:30,PERU - LIGA 1,Union Comercio,Cienciano,2.35,3.25,3.1,1.95,1.9,1.67,2.1
xGj9vXNE,27/05/2024,14:00,ROMANIA - LIGA 1,Csikszereda M. Ciuc,Din. Bucuresti,4.2,3.75,1.7,1.8,2.0,1.8,1.91
CAxz7Ll3,27/05/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Ahli SC,Al Feiha,1.44,4.75,5.75,1.44,2.63,1.62,2.18
hUB4itkG,27/05/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Hazem,Abha,4.75,4.33,1.55,1.5,2.5,1.6,2.2
Kvdqpbsj,27/05/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Khaleej,Al Riyadh,4.75,4.0,1.65,1.7,2.1,1.75,1.95
