Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
djA9k4JO,27/06/2024,19:00,SOUTH AMERICA - COPA AMÉRICA,Panama,USA,8.5,5.0,1.38,1.73,2.1,2.1,1.67
belhEmdP,27/06/2024,22:00,SOUTH AMERICA - COPA AMÉRICA,Uruguay,Bolivia,1.14,8.5,17.0,1.44,2.75,2.25,1.57
AwIc8Zmo,27/06/2024,10:00,AFRICA - COSAFA CUP,Comoros,Zimbabwe,3.35,3.2,2.07,2.25,1.5,2.0,1.65
lMMxWxth,27/06/2024,13:00,AFRICA - COSAFA CUP,Zambia,Kenya,1.78,3.2,4.65,2.2,1.53,2.05,1.62
80x5ehfh,27/06/2024,19:00,BRAZIL - SERIE A,Fluminense,Vitoria,1.65,3.7,5.75,2.05,1.75,2.0,1.75
rJUHhjvB,27/06/2024,20:00,BRAZIL - SERIE A,Sao Paulo,Criciuma,1.48,4.2,7.0,2.03,1.87,2.1,1.67
OfJd2g5I,27/06/2024,15:00,BRAZIL - BRASILEIRO WOMEN,Atletico-MG W,Gremio W,7.1,4.0,1.39,1.7,1.91,2.1,1.65
vVPyxciD,27/06/2024,15:00,BRAZIL - BRASILEIRO WOMEN,Internacional W,Ferroviaria W,2.37,2.82,3.0,2.12,1.57,1.91,1.8
fuBjIkvg,27/06/2024,20:30,CANADA - CANADIAN PREMIER LEAGUE,Valour,York Utd,2.87,3.3,2.4,1.82,1.95,1.62,2.15
OEFfH9ga,27/06/2024,23:30,CANADA - CANADIAN PREMIER LEAGUE,Pacific FC,Vancouver FC,1.83,3.45,4.25,2.0,1.78,1.83,1.87
OW2u9CGG,27/06/2024,21:00,CHILE - CHILEAN CUP,Magallanes,Curico Unido,1.75,3.4,4.0,1.8,2.0,1.7,1.93
nPj4xpfK,27/06/2024,10:00,EGYPT - PREMIER LEAGUE,El Gouna,Future FC,4.1,3.0,1.95,2.35,1.47,2.05,1.6
40o9y49Q,27/06/2024,13:00,EGYPT - PREMIER LEAGUE,El Ismaily,Al Masry,3.25,2.75,2.4,1.93,1.7,1.65,2.0
69XzXNHs,27/06/2024,13:00,EGYPT - PREMIER LEAGUE,ZED,El Gaish,2.37,2.57,3.6,2.5,1.4,1.98,1.65
vLfMndz9,27/06/2024,15:00,ICELAND - BESTA DEILD KARLA,Vestri,Fram,3.2,3.5,2.07,1.57,2.25,1.5,2.42
nobUpz5L,27/06/2024,16:15,ICELAND - BESTA DEILD KARLA,KR Reykjavik,Fylkir,1.62,4.4,4.3,1.3,3.25,1.35,2.92
YsfQoGkF,27/06/2024,16:15,ICELAND - BESTA DEILD KARLA,Stjarnan,Vikingur Reykjavik,3.2,3.95,1.95,1.4,2.75,1.39,2.77
x8UvM8Bt,27/06/2024,06:30,INDIA - CALCUTTA PREMIER DIVISION,Army Red,Aryan,2.55,3.25,2.45,2.0,1.65,1.81,1.95
CQ0M3ReC,27/06/2024,06:30,INDIA - CALCUTTA PREMIER DIVISION,Southern Samity,BSS Sporting,2.27,3.0,3.0,2.15,1.55,1.92,1.84
ro9579dm,27/06/2024,06:30,INDIA - CALCUTTA PREMIER DIVISION,United SC,Diamond Harbour,2.75,3.25,2.27,1.82,1.82,1.63,2.22
MZpWUnMS,27/06/2024,11:00,IRAQ - STARS LEAGUE,Al Karkh,Newroz,4.1,3.1,1.85,2.22,1.52,2.05,1.73
bexbQ6Uq,27/06/2024,13:30,IRAQ - STARS LEAGUE,Al Minaa,Naft Missan,2.92,2.8,2.42,2.64,1.4,2.11,1.69
SCoSVS6M,27/06/2024,13:30,IRAQ - STARS LEAGUE,Al Shorta,Naft Al-Basra,1.38,3.75,8.25,1.75,1.9,2.24,1.62
