Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
jT5F2vph,06/05/2024,16:00,ENGLAND - PREMIER LEAGUE,Crystal Palace,Manchester Utd,2.25,3.8,2.8,1.53,2.5,1.44,2.63
n9UmV0a7,06/05/2024,16:00,FRANCE - LIGUE 1,Lille,Lyon,1.91,4.0,3.75,1.62,2.3,1.62,2.2
jDeAtIxa,06/05/2024,13:00,ITALY - SERIE A,Salernitana,Atalanta,7.5,5.25,1.36,1.57,2.38,1.8,1.95
MBCLwGMH,06/05/2024,15:45,ITALY - SERIE A,Udinese,Napoli,3.6,3.6,2.0,1.89,2.01,1.7,2.05
MiC9Rwl2,06/05/2024,15:00,NETHERLANDS - EREDIVISIE,Excelsior,Nijmegen,3.2,3.6,2.15,1.53,2.4,1.5,2.5
6BC2a0OH,06/05/2024,15:00,ALGERIA - LIGUE 1,USM Alger,Kabylie,1.9,3.05,4.25,2.27,1.5,2.02,1.62
ju81QtUD,06/05/2024,06:45,AUSTRALIA - NPL VICTORIA,Oakleigh Cannons,Moreland City,1.15,7.2,12.5,1.24,3.25,1.78,1.83
EVOUITFj,06/05/2024,07:30,AUSTRALIA - VICTORIA PREMIER LEAGUE,Brunswick City,Preston Lions,2.95,3.6,2.12,1.52,2.2,1.45,2.37
2i5PvBxA,06/05/2024,07:30,AUSTRALIA - VICTORIA PREMIER LEAGUE,Bulleen,Western Utd. U21,3.7,4.15,1.72,1.26,3.15,1.29,3.0
fR1HtX7c,06/05/2024,07:30,AUSTRALIA - VICTORIA PREMIER LEAGUE,Kingston City,Melbourne Victory U21,3.35,4.05,1.83,1.36,2.67,1.38,2.6
fqJpVFqa,06/05/2024,12:00,AZERBAIJAN - PREMIER LEAGUE,Sabail,Gabala,1.75,3.55,4.15,1.7,1.93,1.65,2.0
GAXH8mCI,06/05/2024,20:00,BRAZIL - SERIE A,Juventude,Atletico GO,2.1,3.25,3.5,2.25,1.62,1.95,1.8
nDCTWBqA,06/05/2024,19:00,BRAZIL - SERIE B,Ceara,CRB,1.95,3.1,4.3,2.35,1.57,2.02,1.72
hjifICUG,06/05/2024,20:00,BRAZIL - SERIE B,Ponte Preta,Amazonas,1.98,3.25,3.85,2.5,1.52,2.18,1.62
6cXUBA7p,06/05/2024,21:00,BRAZIL - SERIE B,Santos,Guarani,1.45,3.9,8.25,2.18,1.65,2.35,1.53
QLbffv7s,06/05/2024,16:30,BRAZIL - BRASILEIRO WOMEN,Botafogo RJ W,Corinthians W,10.25,5.5,1.2,1.48,2.4,2.1,1.65
Gn9K0tUD,06/05/2024,19:00,BRAZIL - BRASILEIRO WOMEN,Cruzeiro W,Palmeiras W,4.0,3.45,1.75,1.57,2.12,1.5,2.38
CzIbKgHG,06/05/2024,11:45,BULGARIA - PARVA LIGA,Slavia Sofia,Arda,1.91,3.4,4.0,2.15,1.67,2.0,1.73
82B7IXoT,06/05/2024,14:15,BULGARIA - PARVA LIGA,Botev Plovdiv,CSKA 1948 Sofia,1.75,3.4,5.0,2.1,1.7,2.0,1.73
Cx3QlWhN,06/05/2024,15:00,CHILE - SEGUNDA DIVISION,Lautaro,D. Puerto Montt,5.2,3.8,1.57,1.95,1.75,1.98,1.65
jubN9ArE,06/05/2024,14:00,DENMARK - SUPERLIGA,Vejle,Odense,2.63,3.25,2.75,2.05,1.75,1.8,1.95
CUUvArg2,06/05/2024,21:00,ECUADOR - LIGA PRO,Tecnico U.,Imbabura,1.62,3.75,5.25,1.98,1.83,1.91,1.8
Sv6tzlUj,06/05/2024,13:00,EGYPT - PREMIER LEAGUE,El Gaish,Al Masry,3.3,2.7,2.42,2.4,1.44,1.93,1.7
v33SnCe6,06/05/2024,13:00,EGYPT - PREMIER LEAGUE,Pyramids,Future FC,1.47,3.8,6.6,2.05,1.62,2.18,1.53
ja8jR0S8,06/05/2024,11:00,ENGLAND - LEAGUE TWO,Crawley,MK Dons,2.5,3.75,2.45,1.6,2.3,1.5,2.5
6X9NJIKr,06/05/2024,13:30,ENGLAND - LEAGUE TWO,Crewe,Doncaster,2.6,3.5,2.55,1.98,1.88,1.73,2.0
rZrE55Ar,06/05/2024,12:00,GHANA - PREMIER LEAGUE,Accra Lions,Aduana,1.8,3.3,4.0,2.15,1.55,2.02,1.75
nPpSqg01,06/05/2024,15:00,HUNGARY - MERKANTIL BANK LIGA,Honved,Vasas,2.95,3.35,2.22,1.95,1.75,1.75,1.87
p0Kj891g,06/05/2024,16:15,ICELAND - BESTA DEILD KARLA,Breidablik,Valur,1.85,3.7,3.75,1.6,2.2,1.55,2.3
YwfbTD3B,06/05/2024,11:40,IRAN - PERSIAN GULF PRO LEAGUE,Sepahan,Esteghlal Khuzestan,1.28,4.75,10.0,1.9,1.8,2.45,1.42
G69ZLDBi,06/05/2024,13:00,IRAN - PERSIAN GULF PRO LEAGUE,Foolad,Tractor,5.1,3.3,1.7,2.25,1.5,2.15,1.55
4STxMVeo,06/05/2024,13:00,IRAN - PERSIAN GULF PRO LEAGUE,Malavan,Havadar SC,1.82,3.1,4.6,2.4,1.44,2.2,1.53
UocsXe4n,06/05/2024,13:00,IRAN - PERSIAN GULF PRO LEAGUE,Sanat Naft,Mes Rafsanjan,4.1,3.25,1.87,2.2,1.52,2.02,1.62
lK7sKit4,06/05/2024,14:00,IRAN - PERSIAN GULF PRO LEAGUE,Esteghlal F.C.,Zob Ahan,1.6,3.3,6.1,2.4,1.45,2.37,1.45
hh4iApnC,06/05/2024,09:00,IRELAND - PREMIER DIVISION,Drogheda,Dundalk,2.45,3.25,2.88,2.15,1.67,1.91,1.91
E15mBQW5,06/05/2024,13:00,IRELAND - PREMIER DIVISION,Bohemians,Galway,2.5,3.2,2.8,2.2,1.65,1.95,1.8
