Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
pp0CDnvn,04/07/2024,09:00,WORLD - CLUB FRIENDLY,Maribor (Slo),CSKA 1948 Sofia (Bul),1.72,3.5,4.53,1.77,2.05,1.7,2.1
K6zUPGAs,04/07/2024,09:00,WORLD - CLUB FRIENDLY,Neftekhimik (Rus),FC Minsk (Blr),2.43,3.5,2.82,1.86,1.95,1.67,2.15
presbZR7,04/07/2024,11:30,WORLD - CLUB FRIENDLY,U. Cluj (Rou),DVTK (Hun),2.57,3.8,2.32,1.5,2.42,1.47,2.52
YXMzaY5m,04/07/2024,12:30,WORLD - CLUB FRIENDLY,Bohemians (Cze),Paks (Hun),2.65,3.84,2.4,1.47,2.43,1.45,2.66
IB7UuNiR,04/07/2024,13:00,WORLD - CLUB FRIENDLY,Strasbourg (Fra),Munich 1860 (Ger),1.6,4.05,4.8,1.57,2.27,1.62,2.18
Wzm502xf,04/07/2024,13:30,WORLD - CLUB FRIENDLY,Ansbach (Ger),Nurnberg (Ger),10.0,6.2,1.18,1.28,3.22,1.68,2.13
xWlxlALc,04/07/2024,13:30,WORLD - CLUB FRIENDLY,CSKA Moscow (Rus),OFK Beograd (Srb),1.2,7.0,13.0,1.39,2.68,1.98,1.79
lbzrO6df,04/07/2024,14:00,WORLD - CLUB FRIENDLY,APOEL (Cyp),Novi Pazar (Srb),1.65,3.95,4.45,1.7,2.07,1.72,2.02
Mku86oPE,04/07/2024,14:00,WORLD - CLUB FRIENDLY,Pforzheim (Ger),Freiberg (Ger),3.7,3.9,1.72,1.34,2.88,1.39,2.89
dOwjMpR6,04/07/2024,14:00,WORLD - CLUB FRIENDLY,Weindorf St. Anna (Aut),UFC Fehring (Aut),1.4,5.0,5.0,1.17,4.5,1.29,3.45
S0LtgBr1,04/07/2024,14:30,WORLD - CLUB FRIENDLY,Bovinghausen (Ger),Turkspor Dortmund (Ger),10.0,6.9,1.15,1.11,5.5,1.5,2.51
tM6KtA86,04/07/2024,15:00,WORLD - CLUB FRIENDLY,Suderelbe (Ger),Norderstedt (Ger),9.25,6.1,1.19,1.14,4.8,1.45,2.66
