Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
ro9WXSv1,15/05/2024,15:45,ENGLAND - PREMIER LEAGUE,Brighton,Chelsea,3.2,4.0,2.05,1.4,3.0,1.36,3.0
C43exrWn,15/05/2024,16:00,ENGLAND - PREMIER LEAGUE,Manchester Utd,Newcastle,2.63,4.0,2.35,1.33,3.4,1.33,3.25
QaTiUKED,15/05/2024,16:00,FRANCE - LIGUE 1,Nice,PSG,2.3,3.6,2.9,1.62,2.3,1.53,2.38
v3HZh4iE,15/05/2024,16:00,FRANCE - LIGUE 1,Reims,Marseille,3.25,3.5,2.15,1.67,2.2,1.5,2.37
8z5ASGp2,15/05/2024,19:00,SOUTH AMERICA - COPA LIBERTADORES,Dep. Tachira (Ven),Nacional (Uru),4.33,3.3,1.91,2.08,1.73,1.91,1.91
pILIrZZ6,15/05/2024,19:00,SOUTH AMERICA - COPA LIBERTADORES,The Strongest (Bol),Huachipato (Chi),1.3,5.25,11.0,1.7,2.1,2.2,1.62
G0lB18UA,15/05/2024,21:00,SOUTH AMERICA - COPA LIBERTADORES,Alianza Lima (Per),Colo Colo (Chi),2.9,3.1,2.55,2.35,1.57,2.0,1.75
8YDs8k3I,15/05/2024,21:30,SOUTH AMERICA - COPA LIBERTADORES,Flamengo RJ (Bra),Bolivar (Bol),1.17,8.0,15.0,1.4,2.88,2.2,1.62
bJURvWXu,15/05/2024,21:30,SOUTH AMERICA - COPA LIBERTADORES,Palmeiras (Bra),Ind. del Valle (Ecu),1.4,4.75,7.5,1.83,2.03,2.05,1.7
8lOBki9B,15/05/2024,14:30,SPAIN - LALIGA,Rayo Vallecano,Granada CF,1.57,4.0,6.25,2.2,1.67,2.2,1.58
CMU2iDva,15/05/2024,14:30,SPAIN - LALIGA,Sevilla,Cadiz CF,1.9,3.6,4.0,2.05,1.85,1.87,1.87
MXyjfFft,15/05/2024,17:00,SPAIN - LALIGA,Celta Vigo,Ath Bilbao,2.55,3.3,2.75,2.01,1.89,1.67,2.05
4dRfgZ9n,15/05/2024,17:00,SPAIN - LALIGA,Getafe,Atl. Madrid,5.0,3.4,1.8,2.2,1.67,2.0,1.72
IX4gQ6Hn,15/05/2024,13:00,ARGENTINA - TORNEO FEDERAL,Argentino MM,Deportivo Camioneros,1.87,3.3,4.0,2.25,1.5,2.07,1.6
z9FlRn2t,15/05/2024,14:00,ARGENTINA - TORNEO FEDERAL,Ferro Gen. Pico,San Martin Mendoza,2.67,2.8,2.8,2.55,1.4,2.07,1.6
Iwzxlkhd,15/05/2024,15:00,ARGENTINA - TORNEO FEDERAL,Olimpo Bahia Blanca,Kimberley,1.7,3.4,4.9,2.25,1.5,2.18,1.53
hrXBLik1,15/05/2024,15:15,ARGENTINA - TORNEO FEDERAL,Sol de America,Juventud Antoniana,1.82,3.15,4.55,2.25,1.5,2.05,1.62
08zKJVJD,15/05/2024,15:30,ARGENTINA - TORNEO FEDERAL,Boca Unidos,San Martin Formosa,2.55,2.95,2.8,2.32,1.47,1.98,1.65
pnJa7wgH,15/05/2024,15:30,ARGENTINA - TORNEO FEDERAL,Circulo Deportivo,Villa Mitre,2.47,3.2,2.67,1.7,1.93,1.53,2.18
jPJe8JwB,15/05/2024,15:30,ARGENTINA - TORNEO FEDERAL,Sansinena,Santamarina,2.07,3.0,3.65,2.32,1.47,2.02,1.62
MBtTkBNq,15/05/2024,16:00,ARGENTINA - TORNEO FEDERAL,Deportivo Rincon,Germinal,3.25,3.05,2.2,2.45,1.42,2.12,1.57
U78cPQWh,15/05/2024,16:00,ARGENTINA - TORNEO FEDERAL,Gutierrez Mendoza,Juventud U.U.,2.07,2.77,4.05,2.75,1.34,2.27,1.5
OU71Opna,15/05/2024,16:00,ARGENTINA - TORNEO FEDERAL,Sportivo Estudiantes,Ciudad Bolivar,2.3,3.1,3.0,2.25,1.5,1.98,1.65
h67VU1RL,15/05/2024,19:30,ARGENTINA - TORNEO FEDERAL,Sportivo Las Parejas,Douglas Haig,1.87,3.25,4.05,2.25,1.5,2.07,1.6
2L65N415,15/05/2024,20:00,ARGENTINA - TORNEO FEDERAL,Biblioteca Atenas,Huracan Las Heras,2.47,3.15,2.72,2.25,1.5,1.98,1.65
vmyYlVxj,15/05/2024,20:00,ARGENTINA - TORNEO FEDERAL,Cipolletti,Sol de Mayo,2.45,2.92,2.95,2.57,1.39,2.15,1.55
Wd6ZTLtS,15/05/2024,20:00,ARGENTINA - TORNEO FEDERAL,Defensores Belgrano VR,Sportivo Belgrano,2.25,2.77,3.5,2.55,1.4,2.1,1.57
MHyGKB47,15/05/2024,20:00,ARGENTINA - TORNEO FEDERAL,Union Sunchales,Sarmiento Resistencia,3.15,3.05,2.25,2.32,1.47,2.02,1.62
AsIQVsCF,15/05/2024,20:30,ARGENTINA - TORNEO FEDERAL,9 de Julio Rafaela,Independiente Chivilcoy,2.18,3.25,3.1,2.15,1.55,1.93,1.7
b7EMWNd9,15/05/2024,20:30,ARGENTINA - TORNEO FEDERAL,Def. Pronunciamiento,Gimnasia E.R.,1.8,3.55,4.0,1.91,1.8,1.78,1.82
4t10SNND,15/05/2024,21:15,ARGENTINA - TORNEO FEDERAL,Central Norte,Sarmiento de La Banda,2.07,3.05,3.55,2.32,1.47,2.05,1.62
KUGK6dUh,15/05/2024,15:00,ARGENTINA - COPA ARGENTINA,Gimnasia Mendoza,CA Mitre,2.47,2.95,2.9,2.37,1.45,2.02,1.62
tCcpyBac,15/05/2024,17:15,ARGENTINA - COPA ARGENTINA,Almirante Brown,San Martin T.,4.2,2.95,1.95,2.65,1.37,2.27,1.5
rFxD3sJ9,15/05/2024,12:00,ARMENIA - PREMIER LEAGUE,Shirak Gyumri,Ararat Yerevan,2.1,3.0,3.35,2.18,1.53,1.95,1.81
voEjNggn,15/05/2024,13:30,BAHRAIN - PREMIER LEAGUE,Al-Ahli Manama,Al-Shabbab,2.85,2.87,2.62,2.0,1.75,1.7,2.05
Q1xYZWxh,15/05/2024,13:30,BAHRAIN - PREMIER LEAGUE,Busaiteen,Al Riffa,4.7,3.95,1.62,1.78,1.95,1.82,1.88
nBHbLXNb,15/05/2024,13:30,BAHRAIN - PREMIER LEAGUE,Manama Club,Al-Hidd,2.77,3.2,2.45,1.87,1.87,1.65,2.1
8Q57JBhB,15/05/2024,13:30,BAHRAIN - PREMIER LEAGUE,Sitra,East Riffa,3.0,3.0,2.42,1.95,1.8,1.7,2.05
4U0eOvc7,15/05/2024,19:00,BRAZIL - SERIE B,America MG,Mirassol,1.95,3.2,4.1,2.3,1.6,2.0,1.73
rD5znrkE,15/05/2024,19:00,BRAZIL - SERIE B,Brusque,Operario,2.5,3.0,3.0,2.6,1.48,2.1,1.67
A71iPKs1,15/05/2024,19:00,BRAZIL - SERIE B,Ituano,Sport Recife,5.5,3.6,1.67,2.25,1.62,2.2,1.62
hneAutSs,15/05/2024,21:30,BRAZIL - SERIE B,Ceara,Amazonas,1.6,3.6,6.25,2.25,1.62,2.25,1.57
GQ3rpMJQ,15/05/2024,21:30,BRAZIL - SERIE B,Paysandu PA,Goias,2.5,3.25,2.8,2.3,1.6,1.91,1.8
Eu8rRtDl,15/05/2024,21:30,BRAZIL - SERIE B,Ponte Preta,Santos,5.0,3.4,1.8,2.35,1.57,2.2,1.62
ULef7yaM,15/05/2024,13:00,BULGARIA - BULGARIAN CUP,Ludogorets,Botev Plovdiv,1.6,4.0,5.1,1.7,2.12,1.7,2.02
UmAld2Q7,15/05/2024,08:35,CHINA - SUPER LEAGUE,Shanghai Shenhua,Qingdao Hainiu,1.13,8.5,17.0,1.44,2.7,2.38,1.53
86oPCCRN,15/05/2024,20:00,COLOMBIA - COPA COLOMBIA,Santa Fe,Bucaramanga,1.67,3.5,5.0,2.15,1.67,2.1,1.67
0trHEYdB,15/05/2024,22:05,COLOMBIA - COPA COLOMBIA,Fortaleza,Pereira,1.7,3.8,4.0,2.2,1.65,2.2,1.62
AiFPgMVj,15/05/2024,23:00,COSTA RICA - PRIMERA DIVISION,Alajuelense,Herediano,1.75,3.5,4.0,1.95,1.85,1.87,1.83
O8YUb3Tp,15/05/2024,14:00,CROATIA - CROATIAN CUP,D. Zagreb,Rijeka,1.85,3.35,4.35,2.12,1.7,1.95,1.75
EXoR6Wof,15/05/2024,14:30,CZECH REPUBLIC - FORTUNA:LIGA,Slavia Prague,Plzen,1.4,5.0,6.5,1.53,2.4,1.8,1.95
tQ4f2Szl,15/05/2024,13:00,DENMARK - SUPERLIGA,Randers FC,Viborg,2.2,3.4,3.2,1.88,1.98,1.67,2.1
KG3b1njf,15/05/2024,13:00,DENMARK - SUPERLIGA,Vejle,Lyngby,2.25,3.0,3.5,2.1,1.7,1.8,1.95
IkGEp39o,15/05/2024,15:00,DENMARK - SUPERLIGA,Brondby,Nordsjaelland,2.6,3.6,2.5,1.67,2.15,1.57,2.25
S8TCtdjU,15/05/2024,10:00,EGYPT - PREMIER LEAGUE,El Daklyeh,El Gouna,3.2,2.85,2.37,2.27,1.5,1.91,1.7
vsAI1uMu,15/05/2024,13:00,EGYPT - PREMIER LEAGUE,Pharco,Baladiyat El Mahalla,1.98,3.05,3.9,2.25,1.5,1.98,1.65
IX8M0ayn,15/05/2024,13:00,EGYPT - PREMIER LEAGUE,Pyramids,Ceramica Cleopatra,1.75,3.3,4.7,1.98,1.65,1.88,1.72
xb7BHPNc,15/05/2024,22:30,EL SALVADOR - PRIMERA DIVISION,Metapan,Municipal Limeno,1.93,3.05,4.05,2.1,1.57,1.87,1.75
fuazAPMe,15/05/2024,15:15,ENGLAND - WOMEN’S SUPER LEAGUE,Tottenham W,Chelsea W,8.75,5.6,1.23,1.36,2.79,1.8,2.0
Ms11jiKt,15/05/2024,15:00,EUROPE - PREMIER LEAGUE INTERNATIONAL CUP,Crystal Palace U21,Jong PSV,3.75,4.5,1.65,1.29,3.0,1.35,2.72
QNeAB9of,15/05/2024,13:00,GAMBIA - GFA LEAGUE,Banjul Utd,Greater Tomorrow,2.57,2.75,2.82,3.18,1.31,2.42,1.53
IZmxQI4m,15/05/2024,13:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Telavi,Kolkheti 1913,2.35,3.15,2.75,2.15,1.55,1.91,1.85
Y1C5VvsQ,15/05/2024,14:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Torpedo Kutaisi,Dinamo Batumi,2.8,3.05,2.35,1.98,1.65,1.8,1.96
fPMny3Or,15/05/2024,13:30,GERMANY - JUNIOREN BUNDESLIGA PLAY OFFS,B. Monchengladbach U19,Hoffenheim U19,3.55,3.65,1.87,1.65,2.0,1.6,2.07
zPTKqxvr,15/05/2024,12:00,GREECE - SUPER LEAGUE,Lamia,Aris,4.5,3.75,1.73,2.03,1.83,1.91,1.91
6gBdkbGK,15/05/2024,14:00,GREECE - SUPER LEAGUE,Olympiacos Piraeus,AEK Athens FC,2.5,3.5,2.63,1.67,2.15,1.57,2.25
ppA0lIVQ,15/05/2024,14:00,GREECE - SUPER LEAGUE,PAOK,Panathinaikos,1.7,3.8,4.75,1.73,2.08,1.7,2.05
