Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
67KpavHi,13/05/2024,13:00,SERBIA - SUPER LIGA,Javor,Vozdovac,2.27,3.05,3.2,2.22,1.62,1.88,1.82
v1SbyyPp,13/05/2024,13:00,SERBIA - SUPER LIGA,Radnicki Nis,IMT Novi Beograd,2.2,3.05,3.35,2.15,1.65,1.83,1.87
SM8gcIo4,13/05/2024,15:00,SERBIA - SUPER LIGA,Zeleznicar Pancevo,Radnik,1.44,4.15,7.1,2.0,1.75,2.27,1.57
Kvbi6Un9,13/05/2024,12:00,SERBIA - PRVA LIGA,Mladost GAT,Sloboda,1.78,3.4,4.0,2.05,1.62,1.95,1.81
WIHdpmQk,13/05/2024,14:00,SERBIA - PRVA LIGA,Dubocica,Vrsac,2.32,2.75,3.2,2.54,1.43,2.1,1.7
hY55rRf2,13/05/2024,14:00,SERBIA - PRVA LIGA,Metalac,Kolubara,1.95,3.1,3.7,2.25,1.5,2.04,1.74
vJJyd7v8,13/05/2024,14:10,SWEDEN - ALLSVENSKAN,Goteborg,Malmo FF,5.25,3.8,1.65,1.83,2.03,1.8,1.95
lpkmvl4o,13/05/2024,14:00,SWEDEN - ALLSVENSKAN WOMEN,Djurgarden W,Vittsjo W,2.07,3.5,2.95,1.72,1.91,1.6,2.2
GdKYKQ3N,13/05/2024,14:00,SWEDEN - ALLSVENSKAN WOMEN,Hacken W,Rosengard W,2.36,3.44,2.73,1.77,1.97,1.6,2.2
pWOxKpJT,13/05/2024,14:00,SWEDEN - ALLSVENSKAN WOMEN,Norrkoping W,Orebro W,1.65,3.65,4.4,1.85,1.78,1.85,1.85
dAhexSYc,13/05/2024,14:00,SWEDEN - ALLSVENSKAN WOMEN,Pitea W,Hammarby W,4.15,3.8,1.65,1.65,1.98,1.65,2.1
GnmDFvLs,13/05/2024,08:00,TANZANIA - LIGI KUU BARA,Tanzania Prisons,Ihefu,2.25,2.8,3.25,2.85,1.37,2.38,1.55
lOL8UbXc,13/05/2024,08:30,THAILAND - THAI LEAGUE 1,Lamphun Warrior,Uthai Thani,1.87,3.25,4.2,1.65,2.15,1.53,2.35
A1nXqmvN,13/05/2024,07:00,UKRAINE - PREMIER LEAGUE,Kryvbas,Zhytomyr,1.83,3.25,4.3,2.0,1.65,1.85,1.75
hQiSpTOG,13/05/2024,09:30,UKRAINE - PREMIER LEAGUE,Kolos Kovalivka,LNZ Cherkasy,2.22,2.92,3.35,2.35,1.47,2.0,1.65
I7y7woHj,13/05/2024,12:00,UKRAINE - PREMIER LEAGUE,FK Zorya Luhansk,Veres-Rivne,1.85,3.4,3.9,1.88,1.82,1.72,1.88
A9CbKkJN,13/05/2024,11:10,UNITED ARAB EMIRATES - UAE LEAGUE,Al Nasr,Khorfakkan,1.47,4.55,5.5,1.5,2.42,1.65,2.12
ziKoNiZ4,13/05/2024,11:10,UNITED ARAB EMIRATES - UAE LEAGUE,Emirates Club,Shabab Al-Ahli Dubai,6.0,5.3,1.38,1.3,3.25,1.5,2.42
6HFsOXJb,13/05/2024,14:00,UNITED ARAB EMIRATES - UAE LEAGUE,Al Wasl,Al Wahda,1.57,4.1,5.0,1.57,2.27,1.62,2.15
G6TlnEw6,13/05/2024,07:00,VIETNAM - V.LEAGUE 1,Gia Lai,Nam Dinh,3.5,3.25,2.02,1.82,1.88,1.62,2.02
CYMcph8I,13/05/2024,07:00,VIETNAM - V.LEAGUE 1,Song Lam Nghe An,Ho Chi Minh,1.98,3.2,3.65,2.12,1.57,1.93,1.7
U9XhoYhC,13/05/2024,08:00,VIETNAM - V.LEAGUE 1,Hong Linh Ha Tinh,Hanoi FC,3.85,3.45,1.85,1.93,1.7,1.83,1.78
lbpRSPxo,13/05/2024,09:15,VIETNAM - V.LEAGUE 1,Viettel,Binh Dinh,2.37,3.3,2.77,2.05,1.62,1.85,1.75
